pf,696,CRT,FALSE,'replaces-type',t1,c1,t1,t1,<--,138, BFOCE-trp-02, mtt,586,,,,,,,
pf,695,CRT,FALSE,'replaces-type',t1,t1,c1,t1,<--,137, BFOCE-trp-02, mtt,586,,,,,,,
pf,694,CRT,FALSE,'loses-type',t1,c1,t1,,<--,123, BFOCE-gen-02, mtt,586,,,,,,,
pf,693,CRT,FALSE,'gains-type',t1,c1,t1,,<--,108, BFOCE-spe-02, mtt,586,,,,,,,
pf,692,CRT,FALSE,'instance-of',motion2,t1,t1,,<--,260, BFO-lqn-1, mtt,587,,,,,,,
pf,691,CRT,FALSE,'exists-at',motion2,t1,,,<--,257, BFO-oap-1, mtt,587,,,,,,,
pf,690,CRT,FALSE,'exists-at',t1,motion2,,,<--,256, BFO-oap-1, mtt,587,,,,,,,
pf,689,CRT,FALSE,'exists-throughout',motion2,t1,,,<--,26, BFOCE-ett-01, mtt,587,,,,,,,
pf,688,CRT,FALSE,'instance-of',t,'temporal-instant',t,,<--,821, BFO-bjp-1, mtt,588,,,,,,,
pf,687,CRT,FALSE,'has-temporal-part',t2,t,,,<--,701, BFO-bnt-2, mtt,588,117,,,,,,
pf,686,CRT,FALSE,'has-temporal-part',t1,t,,,<--,701, BFO-bnt-2, mtt,588,120,,,,,,
pf,685,CRT,FALSE,'instance-of',t1,t,t1,,<--,259, BFO-lqn-1, mtt,589,,,,,,,
pf,684,CRT,FALSE,'replaces-type',t1,t,t1,t1,<--,138, BFOCE-trp-02, mtt,589,,,,,,,
pf,683,CRT,FALSE,'replaces-type',t1,t1,t,t1,<--,137, BFOCE-trp-02, mtt,589,,,,,,,
pf,682,CRT,FALSE,'loses-type',t1,t,t1,,<--,123, BFOCE-gen-02, mtt,589,,,,,,,
pf,681,CRT,FALSE,'gains-type',t1,t,t1,,<--,108, BFOCE-spe-02, mtt,589,,,,,,,
pf,680,CRT,FALSE,'instance-of','temporal-interval',t1,t1,,<--,260, BFO-lqn-1, mtt,590,,,,,,,
pf,679,CRT,FALSE,'exists-at','temporal-interval',t1,,,<--,257, BFO-oap-1, mtt,590,,,,,,,
pf,678,CRT,FALSE,'exists-at',t1,'temporal-interval',,,<--,256, BFO-oap-1, mtt,590,,,,,,,
pf,677,CRT,FALSE,'exists-throughout','temporal-interval',t1,,,<--,26, BFOCE-ett-01, mtt,590,,,,,,,
pf,676,CRT,FALSE,'instance-of',a,'spatiotemporal-region',t,,<--,799, BFO-les-1, mtt,591,,,,,,,
pf,675,CRT,FALSE,'instance-of',a,'process-boundary',t,,<--,795, BFO-xot-1, mtt,591,,,,,,,
pf,674,CRT,FALSE,'instance-of',a,'temporal-region',t,,<--,793, BFO-ejl-1, mtt,591,,,,,,,
pf,673,CRT,FALSE,'instance-of',a,process,t,,<--,788, BFO-lso-1, mtt,591,,,,,,,
pf,672,CRT,FALSE,'instance-of',a,change,t,,<--,42, BFOCE-cha-01, mtt,591,,,,,,,
pf,671,CRT,FALSE,'spatially-projects-onto',t,t1,t,,<--,536, BFO-blj-1, mtt,593,,,,,,,
pf,670,CRT,FALSE,'instance-of',t,history,t,,<--,787, BFO-zuj-1, mtt,594,,,,,,,
pf,669,CRT,FALSE,'participates-in',t1,t,t,,<--,449, BFO-ild-1, mtt,594,,,,,,,
pf,668,CRT,FALSE,'temporally-projects-onto',sk16,sk29,,,<--,513, BFO-jtq-1, mtt,595,92,,,,,,
pf,667,CRT,FALSE,'happens-throughout',c1,sk29,,,<--,39, BFOCE-htr-04, mtt,595,13,,,,,,
pf,666,CRT,FALSE,'exists-throughout',c1,sk29,,,<--,34, BFOCE-ett-04, mtt,595,26,,,,,,
pf,665,CRT,FALSE,'instance-of',a,'zero-dimensional-spatial-region',t,,<--,817, BFO-abh-1, mtt,596,,,,,,,
pf,664,CRT,FALSE,'instance-of',a,'two-dimensional-spatial-region',t,,<--,816, BFO-abo-1, mtt,596,,,,,,,
pf,663,CRT,FALSE,'instance-of',a,'one-dimensional-spatial-region',t,,<--,815, BFO-fzn-1, mtt,596,,,,,,,
pf,662,CRT,FALSE,'spatially-projects-onto',t1,a,t,,<--,535, BFO-blj-1, mtt,596,,,,,,,
pf,661,CRT,FALSE,'occupies-spatial-region',t1,a,t,,<--,486, BFO-lzw-1, mtt,596,,,,,,,
pf,660,CRT,FALSE,'instance-of',a,'three-dimensional-spatial-region',t,,<--,204, BFO-fzg-1, mtt,596,238,,,,,,
pf,659,CRT,FALSE,'has-proper-temporal-part',c1,c1,,,<--,667, BFO-dbc-1, mtt,597,,,,,,,
pf,658,CRT,FALSE,'is-sequence-part-of',c1,c1,,,<--,167, BFOCE-chs-02, mtt,597,,,,,,,
pf,657,CRT,FALSE,'has-proper-occurrent-part',c1,c1,,,<--,349, BFO-wim-1, mtt,598,,,,,,,
pf,656,CRT,FALSE,'has-proper-temporal-part',t,t,,,<--,667, BFO-dbc-1, mtt,599,,,,,,,
pf,655,CRT,FALSE,'is-sequence-part-of',t,t,,,<--,167, BFOCE-chs-02, mtt,599,,,,,,,
pf,654,CRT,FALSE,'has-proper-occurrent-part',t,t,,,<--,349, BFO-wim-1, mtt,600,,,,,,,
pf,653,CRT,FALSE,'has-proper-temporal-part',t2,t2,,,<--,667, BFO-dbc-1, mtt,601,,,,,,,
pf,652,CRT,FALSE,'is-sequence-part-of',t2,t2,,,<--,167, BFOCE-chs-02, mtt,601,,,,,,,
pf,651,CRT,FALSE,'has-proper-occurrent-part',t2,t2,,,<--,349, BFO-wim-1, mtt,602,,,,,,,
pf,650,CRT,FALSE,'has-proper-temporal-part',r2,r2,,,<--,667, BFO-dbc-1, mtt,603,,,,,,,
pf,649,CRT,FALSE,'is-sequence-part-of',r2,r2,,,<--,167, BFOCE-chs-02, mtt,603,,,,,,,
pf,648,CRT,FALSE,'has-proper-occurrent-part',r2,r2,,,<--,349, BFO-wim-1, mtt,604,,,,,,,
pf,647,CRT,FALSE,'instance-of',a,'zero-dimensional-spatial-region',t2,,<--,817, BFO-abh-1, mtt,605,,,,,,,
pf,646,CRT,FALSE,'instance-of',a,'two-dimensional-spatial-region',t2,,<--,816, BFO-abo-1, mtt,605,,,,,,,
pf,645,CRT,FALSE,'instance-of',a,'one-dimensional-spatial-region',t2,,<--,815, BFO-fzn-1, mtt,605,,,,,,,
pf,644,CRT,FALSE,'spatially-projects-onto',t1,a,t2,,<--,535, BFO-blj-1, mtt,605,,,,,,,
pf,643,CRT,FALSE,'occupies-spatial-region',t1,a,t2,,<--,486, BFO-lzw-1, mtt,605,,,,,,,
pf,642,CRT,FALSE,'has-continuant-part',sk9,a,t2,,<--,204, BFO-fzg-1, mtt,605,68,,,,,,
pf,641,CRT,FALSE,'instance-of',a,'three-dimensional-spatial-region',t2,,<--,204, BFO-fzg-1, mtt,605,147,,,,,,
pf,640,CRT,FALSE,'continuant-part-of',r2,a,t2,,<--,202, BFO-kbr-1, mtt,605,34,,,,,,
pf,639,CRT,FALSE,'continuant-part-of',sk9,a,t2,,<--,202, BFO-kbr-1, mtt,605,139,,,,,,
pf,638,CRT,FALSE,'continuant-part-of',a,r2,t2,,<--,201, BFO-kbr-1, mtt,605,34,,,,,,
pf,637,CRT,FALSE,'continuant-part-of',a,sk9,t2,,<--,201, BFO-kbr-1, mtt,605,139,,,,,,
pf,636,CRT,FALSE,'uni-equivalent',r2,a,t2,,<--,186, BFOCE-ueq-01, mtt,605,34,62,143,,,,
pf,635,CRT,FALSE,'uni-equivalent',sk9,a,t2,,<--,186, BFOCE-ueq-01, mtt,605,62,139,142,,,,
pf,634,CRT,FALSE,'has-proper-temporal-part',t1,t1,,,<--,667, BFO-dbc-1, mtt,606,,,,,,,
pf,633,CRT,FALSE,'is-sequence-part-of',t1,t1,,,<--,167, BFOCE-chs-02, mtt,606,,,,,,,
pf,632,CRT,FALSE,'has-proper-occurrent-part',t1,t1,,,<--,349, BFO-wim-1, mtt,607,,,,,,,
pf,631,CRT,FALSE,'has-proper-temporal-part',r1,r1,,,<--,667, BFO-dbc-1, mtt,608,,,,,,,
pf,630,CRT,FALSE,'is-sequence-part-of',r1,r1,,,<--,167, BFOCE-chs-02, mtt,608,,,,,,,
pf,629,CRT,FALSE,'has-proper-occurrent-part',r1,r1,,,<--,349, BFO-wim-1, mtt,609,,,,,,,
pf,628,CRT,FALSE,'has-proper-temporal-part',a,a,,,<--,667, BFO-dbc-1, mtt,610,,,,,,,
pf,627,CRT,FALSE,'is-sequence-part-of',a,a,,,<--,167, BFOCE-chs-02, mtt,610,,,,,,,
pf,626,CRT,FALSE,'has-proper-occurrent-part',a,a,,,<--,349, BFO-wim-1, mtt,611,,,,,,,
pf,625,CRT,FALSE,'instance-of',a,'zero-dimensional-spatial-region',t1,,<--,817, BFO-abh-1, mtt,612,,,,,,,
pf,624,CRT,FALSE,'instance-of',a,'two-dimensional-spatial-region',t1,,<--,816, BFO-abo-1, mtt,612,,,,,,,
pf,623,CRT,FALSE,'instance-of',a,'one-dimensional-spatial-region',t1,,<--,815, BFO-fzn-1, mtt,612,,,,,,,
pf,622,CRT,FALSE,'spatially-projects-onto',t1,a,t1,,<--,535, BFO-blj-1, mtt,612,,,,,,,
pf,621,CRT,FALSE,'occupies-spatial-region',t1,a,t1,,<--,486, BFO-lzw-1, mtt,612,,,,,,,
pf,620,CRT,FALSE,'has-continuant-part',sk2,a,t1,,<--,204, BFO-fzg-1, mtt,612,49,,,,,,
pf,619,CRT,FALSE,'instance-of',a,'three-dimensional-spatial-region',t1,,<--,204, BFO-fzg-1, mtt,612,178,,,,,,
pf,618,CRT,FALSE,'continuant-part-of',r1,a,t1,,<--,202, BFO-kbr-1, mtt,612,37,,,,,,
pf,617,CRT,FALSE,'continuant-part-of',sk2,a,t1,,<--,202, BFO-kbr-1, mtt,612,171,,,,,,
pf,616,CRT,FALSE,'continuant-part-of',a,r1,t1,,<--,201, BFO-kbr-1, mtt,612,37,,,,,,
pf,615,CRT,FALSE,'continuant-part-of',a,sk2,t1,,<--,201, BFO-kbr-1, mtt,612,171,,,,,,
pf,614,CRT,FALSE,'uni-equivalent',r1,a,t1,,<--,186, BFOCE-ueq-01, mtt,612,37,42,175,,,,
pf,613,CRT,FALSE,'uni-equivalent',sk2,a,t1,,<--,186, BFOCE-ueq-01, mtt,612,42,171,174,,,,
pf,612,CRT,FALSE,'instance-of',a,'spatial-region',t1,,<--,488, BFO-lzw-1, mpt,1,,,,,,,
pf,611,CRT,FALSE,'proper-occurrent-part-of',a,a,,,<--,353, BFO-okr-1, mpt,2,,,,,,,
pf,610,CRT,FALSE,'proper-temporal-part-of',a,a,,,<--,675, BFO-aeu-1, mpt,2,,,,,,,
pf,609,CRT,FALSE,'proper-occurrent-part-of',r1,r1,,,<--,353, BFO-okr-1, mpt,3,,,,,,,
pf,608,CRT,FALSE,'proper-temporal-part-of',r1,r1,,,<--,675, BFO-aeu-1, mpt,3,,,,,,,
pf,607,CRT,FALSE,'proper-occurrent-part-of',t1,t1,,,<--,353, BFO-okr-1, mpt,4,,,,,,,
pf,606,CRT,FALSE,'proper-temporal-part-of',t1,t1,,,<--,675, BFO-aeu-1, mpt,4,,,,,,,
pf,605,CRT,FALSE,'instance-of',a,'spatial-region',t2,,<--,488, BFO-lzw-1, mpt,5,,,,,,,
pf,604,CRT,FALSE,'proper-occurrent-part-of',r2,r2,,,<--,353, BFO-okr-1, mpt,6,,,,,,,
pf,603,CRT,FALSE,'proper-temporal-part-of',r2,r2,,,<--,675, BFO-aeu-1, mpt,6,,,,,,,
pf,602,CRT,FALSE,'proper-occurrent-part-of',t2,t2,,,<--,353, BFO-okr-1, mpt,7,,,,,,,
pf,601,CRT,FALSE,'proper-temporal-part-of',t2,t2,,,<--,675, BFO-aeu-1, mpt,7,,,,,,,
pf,600,CRT,FALSE,'proper-occurrent-part-of',t,t,,,<--,353, BFO-okr-1, mpt,9,,,,,,,
pf,599,CRT,FALSE,'proper-temporal-part-of',t,t,,,<--,675, BFO-aeu-1, mpt,9,,,,,,,
pf,598,CRT,FALSE,'proper-occurrent-part-of',c1,c1,,,<--,353, BFO-okr-1, mpt,12,,,,,,,
pf,597,CRT,FALSE,'proper-temporal-part-of',c1,c1,,,<--,675, BFO-aeu-1, mpt,12,,,,,,,
pf,596,CRT,FALSE,'instance-of',a,'spatial-region',t,,<--,43, BFOCE-cha-02, mpt,16,,,,,,,
pf,595,CRT,FALSE,identical,sk29,t,,,<--,264, BFO-nis-1, mpt,18,,,,,,,
pf,594,CRT,FALSE,'instance-of',t,process,t,,<--,862, BFO-mem-1, mpt,18,,,,,,,
pf,593,CRT,FALSE,'instance-of',t,'spatiotemporal-region',t,,<--,864, BFO-mem-1, mpt,18,,,,,,,
pf,592,CRT,FALSE,'instance-of',t,'process-boundary',t,,<--,865, BFO-mem-1, mpt,18,,,,,,,
pf,591,CRT,FALSE,'instance-of',a,occurrent,t,,<--,798, BFO-wrf-1, mpt,19,,,,,,,
pf,590,CRT,FALSE,particular,'temporal-interval',,,,<--,786, BFO-qkp-1, mpt,22,,,,,,,
pf,589,CRT,FALSE,universal,t,,,,<--,786, BFO-qkp-1, mpt,23,,,,,,,
pf,588,CRT,FALSE,'instance-of',t,'zero-dimensional-temporal-region',t,,<--,830, BFO-zkj-1, mpt,24,,,,,,,
pf,587,CRT,FALSE,particular,motion2,,,,<--,786, BFO-qkp-1, mpt,28,,,,,,,
pf,586,CRT,FALSE,universal,c1,,,,<--,786, BFO-qkp-1, mpt,29,,,,,,,
pf,585,CRT,FALSE,identical,sk28,t2,,,<--,264, BFO-nis-1, mpt,33,,,,,,,
pf,584,CRT,FALSE,'instance-of',t2,process,t2,,<--,862, BFO-mem-1, mpt,33,,,,,,,
pf,583,CRT,FALSE,'instance-of',t2,'spatiotemporal-region',t2,,<--,864, BFO-mem-1, mpt,33,,,,,,,
pf,582,CRT,FALSE,'instance-of',t2,'process-boundary',t2,,<--,865, BFO-mem-1, mpt,33,,,,,,,
pf,581,CRT,FALSE,'happens-to',sk27,r2,t2,,<--,43, BFOCE-cha-02, mpt,34,,,,,,,
pf,580,CRT,FALSE,'individuates-at',r2,t2,,,<--,63, BFOCE-ind-02, mpt,34,,,,,,,
pf,579,CRT,FALSE,'ceases-to-exist-at',r2,t2,,,<--,79, BFOCE-ter-02, mpt,34,,,,,,,
pf,578,CRT,FALSE,'generically-depends-on',sk27,r2,t2,,<--,289, BFO-ekp-1, mpt,34,,,,,,,
pf,577,CRT,FALSE,'occupies-spatial-region',r2,sk27,t2,,<--,488, BFO-lzw-1, mpt,34,,,,,,,
pf,576,CRT,FALSE,'located-in',r2,sk27,t2,,<--,495, BFO-bge-1, mpt,34,,,,,,,
pf,575,CRT,FALSE,'located-in',sk27,r2,t2,,<--,497, BFO-bge-1, mpt,34,,,,,,,
pf,574,CRT,FALSE,'instance-of',r2,site,t2,,<--,854, BFO-twc-1, mpt,34,,,,,,,
pf,573,CRT,FALSE,'instance-of',r2,'continuant-fiat-boundary',t2,,<--,856, BFO-twc-1, mpt,34,,,,,,,
pf,572,CRT,FALSE,'instance-of',a,'specifically-dependent-continuant',t2,,<--,857, BFO-cig-1, mpt,35,,,,,,,
pf,571,CRT,FALSE,'instance-of',a,'generically-dependent-continuant',t2,,<--,859, BFO-cig-1, mpt,35,,,,,,,
pf,570,CRT,FALSE,identical,sk27,t1,,,<--,264, BFO-nis-1, mpt,36,,,,,,,
pf,569,CRT,FALSE,'instance-of',t1,process,t1,,<--,862, BFO-mem-1, mpt,36,,,,,,,
pf,568,CRT,FALSE,'instance-of',t1,'spatiotemporal-region',t1,,<--,864, BFO-mem-1, mpt,36,,,,,,,
pf,567,CRT,FALSE,'instance-of',t1,'process-boundary',t1,,<--,865, BFO-mem-1, mpt,36,,,,,,,
pf,566,CRT,FALSE,'happens-to',sk9,r1,t1,,<--,43, BFOCE-cha-02, mpt,37,,,,,,,
pf,565,CRT,FALSE,'individuates-at',r1,t1,,,<--,63, BFOCE-ind-02, mpt,37,,,,,,,
pf,564,CRT,FALSE,'ceases-to-exist-at',r1,t1,,,<--,79, BFOCE-ter-02, mpt,37,,,,,,,
pf,563,CRT,FALSE,'generically-depends-on',sk9,r1,t1,,<--,289, BFO-ekp-1, mpt,37,,,,,,,
pf,562,CRT,FALSE,'occupies-spatial-region',r1,sk9,t1,,<--,488, BFO-lzw-1, mpt,37,,,,,,,
pf,561,CRT,FALSE,'located-in',r1,sk9,t1,,<--,495, BFO-bge-1, mpt,37,,,,,,,
pf,560,CRT,FALSE,'located-in',sk9,r1,t1,,<--,497, BFO-bge-1, mpt,37,,,,,,,
pf,559,CRT,FALSE,'instance-of',r1,site,t1,,<--,854, BFO-twc-1, mpt,37,,,,,,,
pf,558,CRT,FALSE,'instance-of',r1,'continuant-fiat-boundary',t1,,<--,856, BFO-twc-1, mpt,37,,,,,,,
pf,557,CRT,FALSE,'instance-of',a,'specifically-dependent-continuant',t1,,<--,857, BFO-cig-1, mpt,38,,,,,,,
pf,556,CRT,FALSE,'instance-of',a,'generically-dependent-continuant',t1,,<--,859, BFO-cig-1, mpt,38,,,,,,,
pf,555,CRT,FALSE,'proper-continuant-part-of',a,a,t1,,<--,197, BFO-sls-1, mpt,39,,,,,,,
pf,554,CRT,FALSE,particular,'independent-continuant',,,,<--,786, BFO-qkp-1, mpt,40,,,,,,,
pf,553,CRT,FALSE,universal,a,,,,<--,786, BFO-qkp-1, mpt,41,,,,,,,
pf,552,CRT,FALSE,'instance-of',a,occurrent,t1,,<--,798, BFO-wrf-1, mpt,42,,,,,,,
pf,551,CRT,FALSE,particular,'spatial-region',,,,<--,786, BFO-qkp-1, mpt,44,,,,,,,
pf,550,CRT,FALSE,universal,r1,,,,<--,786, BFO-qkp-1, mpt,45,,,,,,,
pf,549,CRT,FALSE,'instance-of',r1,'fiat-object-part',t1,,<--,320, BFO-yir-1, mpt,46,,,,,,,
pf,548,CRT,FALSE,'proper-continuant-part-of',sk2,r1,t1,,<--,197, BFO-sls-1, mpt,48,,,,,,,
pf,547,CRT,FALSE,'instance-of',sk2,'zero-dimensional-spatial-region',t1,,<--,1463, BFO-luc-1, mpt,49,,,,,,,
pf,546,CRT,FALSE,'instance-of',sk2,'one-dimensional-spatial-region',t1,,<--,1465, BFO-luc-1, mpt,49,,,,,,,
pf,545,CRT,FALSE,'instance-of',sk2,'two-dimensional-spatial-region',t1,,<--,1466, BFO-luc-1, mpt,49,,,,,,,
pf,544,CRT,FALSE,'instance-of',sk3,process,sk5,,<--,860, BFO-mem-1, mpt,51,,,,,,,
pf,543,CRT,FALSE,'instance-of',sk3,'process-boundary',sk5,,<--,863, BFO-mem-1, mpt,51,,,,,,,
pf,542,CRT,FALSE,'instance-of',sk3,'temporal-region',sk5,,<--,864, BFO-mem-1, mpt,51,,,,,,,
pf,541,CRT,FALSE,particular,'temporal-region',,,,<--,786, BFO-qkp-1, mpt,52,,,,,,,
pf,540,CRT,FALSE,universal,t1,,,,<--,786, BFO-qkp-1, mpt,53,,,,,,,
pf,539,CRT,FALSE,precedes,t1,t1,,,<--,418, BFO-aou-1, mpt,54,54,,,,,,
pf,538,CRT,FALSE,'instance-of',t1,continuant,t1,,<--,798, BFO-wrf-1, mpt,55,,,,,,,
pf,537,CRT,FALSE,'proper-continuant-part-of',a,a,t2,,<--,197, BFO-sls-1, mpt,61,,,,,,,
pf,536,CRT,FALSE,'instance-of',a,occurrent,t2,,<--,798, BFO-wrf-1, mpt,62,,,,,,,
pf,535,CRT,FALSE,universal,r2,,,,<--,786, BFO-qkp-1, mpt,64,,,,,,,
pf,534,CRT,FALSE,'instance-of',r2,'fiat-object-part',t2,,<--,320, BFO-yir-1, mpt,65,,,,,,,
pf,533,CRT,FALSE,'proper-continuant-part-of',sk9,r2,t2,,<--,197, BFO-sls-1, mpt,67,,,,,,,
pf,532,CRT,FALSE,'instance-of',sk9,'zero-dimensional-spatial-region',t2,,<--,1463, BFO-luc-1, mpt,68,,,,,,,
pf,531,CRT,FALSE,'instance-of',sk9,'one-dimensional-spatial-region',t2,,<--,1465, BFO-luc-1, mpt,68,,,,,,,
pf,530,CRT,FALSE,'instance-of',sk9,'two-dimensional-spatial-region',t2,,<--,1466, BFO-luc-1, mpt,68,,,,,,,
pf,529,CRT,FALSE,universal,t2,,,,<--,786, BFO-qkp-1, mpt,70,,,,,,,
pf,528,CRT,FALSE,precedes,t2,t2,,,<--,418, BFO-aou-1, mpt,71,71,,,,,,
pf,527,CRT,FALSE,'instance-of',t2,continuant,t2,,<--,798, BFO-wrf-1, mpt,72,,,,,,,
pf,526,CRT,FALSE,precedes,t,t,,,<--,418, BFO-aou-1, mpt,80,80,,,,,,
pf,525,CRT,FALSE,particular,'change-profile',,,,<--,786, BFO-qkp-1, mpt,82,,,,,,,
pf,524,CRT,FALSE,particular,'one-dimensional-temporal-region',,,,<--,786, BFO-qkp-1, mpt,83,,,,,,,
pf,523,CRT,FALSE,'instance-of',sk1,'spatiotemporal-region',sk15,,<--,860, BFO-mem-1, mpt,84,,,,,,,
pf,522,CRT,FALSE,'instance-of',sk1,'process-boundary',sk15,,<--,861, BFO-mem-1, mpt,84,,,,,,,
pf,521,CRT,FALSE,'instance-of',sk1,'temporal-region',sk15,,<--,862, BFO-mem-1, mpt,84,,,,,,,
pf,520,CRT,FALSE,'instance-of',sk1,'spatiotemporal-region',t,,<--,860, BFO-mem-1, mpt,86,,,,,,,
pf,519,CRT,FALSE,'instance-of',sk1,'process-boundary',t,,<--,861, BFO-mem-1, mpt,86,,,,,,,
pf,518,CRT,FALSE,'instance-of',sk1,'temporal-region',t,,<--,862, BFO-mem-1, mpt,86,,,,,,,
pf,517,CRT,FALSE,particular,continuant,,,,<--,786, BFO-qkp-1, mpt,87,,,,,,,
pf,516,CRT,FALSE,'instance-of',t,continuant,t,,<--,798, BFO-wrf-1, mpt,90,,,,,,,
pf,515,CRT,FALSE,'instance-of',c1,continuant,t,,<--,798, BFO-wrf-1, mpt,93,,,,,,,
pf,514,CRT,FALSE,particular,change,,,,<--,786, BFO-qkp-1, mpt,94,,,,,,,
pf,513,CRT,FALSE,particular,occurrent,,,,<--,786, BFO-qkp-1, mpt,95,,,,,,,
pf,512,CRT,FALSE,precedes,c1,c1,,,<--,418, BFO-aou-1, mpt,97,97,,,,,,
pf,511,CRT,FALSE,'generically-depends-on',a,sk1,sk1,,<--,327, BFO-ilw-1, mpt,101,,,,,,,
pf,510,CRT,FALSE,'instance-of',a,'specifically-dependent-continuant',t,,<--,857, BFO-cig-1, mpt,101,,,,,,,
pf,509,CRT,FALSE,'instance-of',a,'generically-dependent-continuant',t,,<--,859, BFO-cig-1, mpt,101,,,,,,,
pf,508,CRT,FALSE,particular,process,,,,<--,786, BFO-qkp-1, mpt,102,,,,,,,
pf,507,CRT,FALSE,universal,sk1,,,,<--,786, BFO-qkp-1, mpt,103,,,,,,,
pf,506,CRT,FALSE,'instance-of',sk1,continuant,t,,<--,798, BFO-wrf-1, mpt,104,,,,,,,
pf,505,CRT,FALSE,'instance-of',sk19,process,sk20,,<--,861, BFO-mem-1, mpt,108,,,,,,,
pf,504,CRT,FALSE,'instance-of',sk19,'spatiotemporal-region',sk20,,<--,863, BFO-mem-1, mpt,108,,,,,,,
pf,503,CRT,FALSE,'instance-of',sk19,'temporal-region',sk20,,<--,865, BFO-mem-1, mpt,108,,,,,,,
pf,502,CRT,FALSE,identical,sk26,sk15,,,<--,264, BFO-nis-1, mpt,109,,,,,,,
pf,501,CRT,FALSE,'instance-of',sk15,process,sk15,,<--,862, BFO-mem-1, mpt,109,,,,,,,
pf,500,CRT,FALSE,'instance-of',sk15,'spatiotemporal-region',sk15,,<--,864, BFO-mem-1, mpt,109,,,,,,,
pf,499,CRT,FALSE,'instance-of',sk15,'process-boundary',sk15,,<--,865, BFO-mem-1, mpt,109,,,,,,,
pf,498,CRT,FALSE,'instance-of',sk1,continuant,sk15,,<--,798, BFO-wrf-1, mpt,110,,,,,,,
pf,497,CRT,FALSE,particular,'change-sequence',,,,<--,786, BFO-qkp-1, mpt,112,,,,,,,
pf,496,CRT,FALSE,particular,'temporal-instant',,,,<--,786, BFO-qkp-1, mpt,114,,,,,,,
pf,495,CRT,FALSE,'instance-of',t2,'one-dimensional-temporal-region',t2,,<--,830, BFO-zkj-1, mpt,117,,,,,,,
pf,494,CRT,FALSE,'instance-of',t1,'one-dimensional-temporal-region',t1,,<--,830, BFO-zkj-1, mpt,120,,,,,,,
pf,493,CRT,FALSE,'proper-occurrent-part-of',sk14,t2,,,<--,353, BFO-okr-1, mpt,124,,,,,,,
pf,492,CRT,FALSE,'proper-temporal-part-of',sk14,t2,,,<--,675, BFO-aeu-1, mpt,124,,,,,,,
pf,491,CRT,FALSE,'proper-occurrent-part-of',sk13,t2,,,<--,353, BFO-okr-1, mpt,129,,,,,,,
pf,490,CRT,FALSE,'proper-temporal-part-of',sk13,t2,,,<--,675, BFO-aeu-1, mpt,129,,,,,,,
pf,489,CRT,FALSE,identical,sk25,sk11,,,<--,264, BFO-nis-1, mpt,134,,,,,,,
pf,488,CRT,FALSE,'instance-of',sk11,process,sk11,,<--,862, BFO-mem-1, mpt,134,,,,,,,
pf,487,CRT,FALSE,'instance-of',sk11,'spatiotemporal-region',sk11,,<--,864, BFO-mem-1, mpt,134,,,,,,,
pf,486,CRT,FALSE,'instance-of',sk11,'process-boundary',sk11,,<--,865, BFO-mem-1, mpt,134,,,,,,,
pf,485,CRT,FALSE,'happens-to',sk11,r2,sk11,,<--,43, BFOCE-cha-02, mpt,135,,,,,,,
pf,484,CRT,FALSE,'individuates-at',r2,sk11,,,<--,63, BFOCE-ind-02, mpt,135,,,,,,,
pf,483,CRT,FALSE,'ceases-to-exist-at',r2,sk11,,,<--,79, BFOCE-ter-02, mpt,135,,,,,,,
pf,482,CRT,FALSE,'generically-depends-on',sk11,r2,sk11,,<--,289, BFO-ekp-1, mpt,135,,,,,,,
pf,481,CRT,FALSE,'occupies-spatial-region',r2,sk11,sk11,,<--,488, BFO-lzw-1, mpt,135,,,,,,,
pf,480,CRT,FALSE,'located-in',r2,sk11,sk11,,<--,495, BFO-bge-1, mpt,135,,,,,,,
pf,479,CRT,FALSE,'located-in',sk11,r2,sk11,,<--,497, BFO-bge-1, mpt,135,,,,,,,
pf,478,CRT,FALSE,'instance-of',r2,site,sk11,,<--,854, BFO-twc-1, mpt,135,,,,,,,
pf,477,CRT,FALSE,'instance-of',r2,'continuant-fiat-boundary',sk11,,<--,856, BFO-twc-1, mpt,135,,,,,,,
pf,476,CRT,FALSE,'instance-of',sk10,process,sk11,,<--,860, BFO-mem-1, mpt,136,,,,,,,
pf,475,CRT,FALSE,'instance-of',sk10,'process-boundary',sk11,,<--,863, BFO-mem-1, mpt,136,,,,,,,
pf,474,CRT,FALSE,'instance-of',sk10,'temporal-region',sk11,,<--,864, BFO-mem-1, mpt,136,,,,,,,
pf,473,CRT,FALSE,particular,'three-dimensional-spatial-region',,,,<--,786, BFO-qkp-1, mpt,137,,,,,,,
pf,472,CRT,FALSE,universal,sk9,,,,<--,786, BFO-qkp-1, mpt,138,,,,,,,
pf,471,CRT,FALSE,'happens-to',sk9,sk9,t2,,<--,43, BFOCE-cha-02, mpt,139,,,,,,,
pf,470,CRT,FALSE,'individuates-at',sk9,t2,,,<--,63, BFOCE-ind-02, mpt,139,,,,,,,
pf,469,CRT,FALSE,'ceases-to-exist-at',sk9,t2,,,<--,79, BFOCE-ter-02, mpt,139,,,,,,,
pf,468,CRT,FALSE,'generically-depends-on',sk9,sk9,t2,,<--,289, BFO-ekp-1, mpt,139,,,,,,,
pf,467,CRT,FALSE,'occupies-spatial-region',sk9,sk9,t2,,<--,488, BFO-lzw-1, mpt,139,,,,,,,
