nf,7824,"OR-11","TRUE",'instance-of',a,'independent-continuant',sk191,,<--,841, BFO-otk-1, mpp, 7823, 6312
nf,7823,"OR-11","TRUE",'exists-at',a,sk191,,,<--,270, BFO-bee-1, mpp, 7822, 7321, 83
nf,7822,"OR-11","TRUE",'instance-of',a,continuant,sk191,,<--,211, BFO-bdd-1, mpp, 7768
nf,7821,"OR-11","TRUE",'exists-at',sk194,sk191,,,<--,270, BFO-bee-1, mpp, 7820, 7321, 39
nf,7820,"OR-11","TRUE",'instance-of',sk194,'spatial-region',sk191,,<--,486, BFO-lzw-1, mpp, 7770
nf,7819,"OR-11","TRUE",'exists-at',sk10,sk191,,,<--,270, BFO-bee-1, mpp, 7818, 7321, 83
nf,7818,"OR-11","TRUE",'instance-of',sk10,continuant,sk191,,<--,211, BFO-bdd-1, mpp, 7767
nf,7817,"OR-11","TRUE",'instance-of',sk10,'spatial-region',sk191,,<--,486, BFO-lzw-1, mpp, 7769
nf,7816,"OR-11","TRUE",'exists-at',sk191,sk191,,,<--,270, BFO-bee-1, mpp, 7321, 47
nf,7815,"OR-11","TRUE",entity,sk191,,,,<--,824, BFO-vgn-1, mpp, 7807
nf,7814,"OR-11","TRUE",'has-temporal-part',sk191,sk191,,,<--,662, BFO-boo-1, mpp, 7805
nf,7813,"OR-11","TRUE",'has-occurrent-part',sk191,sk191,,,<--,346, BFO-yvi-1, mpp, 7812
nf,7812,"OR-11","TRUE",'occurrent-part-of',sk191,sk191,,,<--,350, BFO-hbj-1, mpp, 7807
nf,7811,"OR-11","FALSE",'proper-temporal-part-of',sk191,sk191,,,<--,675, BFO-aeu-1, mpt, 7809
nf,7810,"OR-11","FALSE",'proper-occurrent-part-of',sk191,sk191,,,<--,353, BFO-okr-1, mpt, 7809
nf,7809,"OR-11","TRUE",identical,sk191,sk191,,,<--,670, BFO-zdq-1, mpp, 7805
nf,7808,"OR-11","FALSE",'instance-of',sk191,continuant,sk191,,<--,798, BFO-wrf-1, mpt, 7807
